Sample,X,Y,Z
217,0.199,-0.074,0.953
218,0.254,-0.059,0.988
219,0.285,0.020,0.930
220,0.234,-0.027,0.992
221,0.082,0.031,0.961
222,0.098,-0.051,1.020
223,0.043,0.004,0.910
224,0.160,0.012,1.020
225,0.191,0.039,0.992
226,0.297,-0.027,1.023
227,0.125,-0.039,0.918
228,0.176,-0.012,1.035
229,0.168,-0.023,0.984
230,0.336,0.082,1.074
231,0.309,-0.039,0.938
232,0.230,-0.055,1.031
233,0.230,-0.137,0.918
234,0.312,0.012,0.996
235,0.438,0.012,0.988
236,0.379,0.082,1.047
237,0.211,-0.105,0.930
238,0.176,0.047,0.852
239,0.379,-0.027,1.047
240,0.418,0.039,0.965
241,0.379,0.008,1.023
242,0.336,-0.055,0.805
243,0.070,0.020,1.086
244,0.211,-0.023,0.945
245,0.238,0.031,0.977
246,0.180,-0.074,1.000
247,0.086,0.047,0.883
248,0.086,-0.023,1.059
249,0.324,-0.027,0.926
250,0.238,0.031,1.020
251,0.066,-0.043,1.047
252,0.105,-0.020,0.902
253,0.133,-0.090,1.039
254,0.250,-0.043,0.906
255,0.406,0.055,1.047
256,0.285,-0.051,1.023
257,0.230,0.082,0.918
258,0.301,0.004,1.012
259,0.352,-0.008,0.965
260,0.473,0.070,0.988
261,0.332,-0.055,0.945
262,0.289,-0.016,1.012
263,0.254,-0.020,0.945
264,0.348,-0.066,1.012
265,0.312,-0.035,0.965
266,0.258,-0.051,0.977
267,0.371,-0.023,1.035
268,0.293,-0.031,0.949
269,0.203,0.105,1.039
270,0.117,-0.027,0.930
271,0.086,0.004,0.980
272,0.168,0.102,1.035
273,0.281,-0.047,0.934
274,0.172,-0.027,0.934
275,0.184,-0.020,0.961
276,0.121,0.051,0.953
277,0.180,-0.070,1.020
278,0.238,0.078,0.973
279,0.117,-0.102,0.930
280,0.168,0.000,0.953
281,0.156,0.055,1.086
282,0.320,-0.012,0.949
283,0.414,0.043,0.977
284,0.285,-0.145,0.969
285,0.348,0.078,0.953
286,0.348,0.012,1.070
287,0.336,-0.047,0.930
288,0.297,0.109,1.020
289,0.352,-0.121,1.000
290,0.246,0.035,1.000
291,0.387,-0.070,1.016
292,0.332,-0.035,0.887
293,0.293,0.047,1.039
294,0.418,-0.035,1.051
295,0.238,-0.117,0.938
296,0.059,0.000,0.848
297,0.062,0.180,1.051
298,0.059,0.039,1.086
299,0.379,0.051,0.922
300,0.230,-0.258,0.855
301,0.270,-0.055,0.871
302,0.156,0.098,1.098
303,0.051,0.047,1.027
304,0.105,-0.090,0.859
305,0.031,-0.191,0.988
306,0.223,0.008,0.867
307,0.270,0.164,1.129
308,0.141,0.074,1.051
309,0.312,-0.043,0.941
310,0.441,-0.145,0.816
311,0.273,0.035,1.008
312,0.371,0.250,1.160
313,0.191,0.070,0.992
314,0.316,0.055,0.941
315,0.570,-0.176,0.953
316,0.457,-0.109,0.957
317,0.336,0.051,1.078
318,0.203,-0.016,0.977
319,0.270,-0.074,1.004
320,0.219,-0.039,0.926
321,0.309,-0.039,0.867
322,0.156,0.035,1.180
323,0.055,-0.047,0.992
324,-0.027,0.023,0.934
325,0.195,-0.031,0.926
326,0.340,-0.016,1.023
327,0.316,0.086,1.023
328,-0.035,0.039,0.984
329,-0.070,-0.047,0.969
330,-0.016,0.012,0.918
331,0.270,-0.020,0.957
332,0.418,-0.066,0.895
333,0.297,0.070,1.098
334,0.012,-0.090,0.918
335,0.344,-0.043,0.902
336,0.469,-0.016,0.844
337,0.441,0.020,1.039
338,0.402,0.105,1.055
339,0.367,-0.020,0.949
340,0.402,0.039,0.871
341,0.363,0.121,1.020
342,0.508,-0.008,1.094
343,0.492,-0.137,0.996
344,0.160,-0.082,0.848
345,0.246,0.000,1.000
346,0.188,0.094,1.105
347,0.184,0.043,0.996
348,0.086,-0.074,0.863
349,0.148,-0.094,1.051
350,0.098,-0.059,1.008
351,0.176,0.102,1.000
352,0.180,-0.055,0.918
353,0.031,-0.008,1.020
354,0.156,-0.086,0.961
355,0.152,-0.086,0.895
356,0.086,0.074,1.074
357,0.309,0.016,1.055
358,0.375,0.004,0.914
359,0.316,-0.105,0.945
360,0.191,-0.008,0.965
361,0.359,-0.023,0.926
362,0.336,0.066,1.129
363,0.527,0.098,0.969
364,0.422,-0.152,1.000
365,0.363,0.059,0.992
366,0.324,-0.074,0.988
367,0.258,-0.008,1.043
368,0.469,0.062,0.973
369,0.371,-0.074,0.910
370,0.176,0.031,0.973
371,0.105,0.055,1.008
372,0.340,0.074,1.023
373,0.070,-0.070,0.945
374,0.051,0.008,0.984
375,-0.262,0.023,0.945
376,-0.211,0.117,0.996
377,-0.125,0.055,1.008
378,-0.309,-0.031,0.957
379,-0.293,-0.047,0.980
380,-0.637,-0.047,0.945
381,-0.715,0.027,1.004
382,-0.695,0.082,0.980
383,-0.578,-0.133,1.078
384,-0.453,-0.070,0.859
385,-0.371,-0.090,0.922
386,-0.605,-0.062,1.020
387,-0.559,0.082,1.043
388,-0.301,-0.027,0.891
389,-0.230,0.039,0.941
390,-0.102,0.152,0.984
391,-0.059,0.059,1.016
392,-0.172,0.090,1.016
393,-0.066,-0.047,0.961
394,0.090,-0.109,0.930
395,0.172,-0.008,0.918
396,0.211,0.059,1.098
397,-0.016,0.012,1.027
398,-0.152,-0.012,0.949
399,-0.352,-0.004,0.953
400,-0.102,-0.055,1.031
401,-0.023,0.090,0.977
402,-0.047,-0.047,1.059
403,-0.203,-0.035,0.973
404,-0.652,-0.012,1.023
405,-0.707,0.059,0.910
406,-0.391,-0.043,0.938
407,-0.348,0.027,0.988
408,-0.238,0.043,1.043
409,-0.520,-0.125,0.848
410,-0.629,-0.012,1.031
411,-0.691,0.051,0.910
412,-0.227,0.016,0.926
413,-0.180,0.008,1.023
414,-0.199,0.078,0.992
415,-0.383,-0.102,0.965
416,-0.422,-0.055,1.023
417,-0.141,0.008,0.848
418,0.109,0.031,1.043
419,0.172,0.066,1.039
420,-0.086,-0.012,1.012
421,-0.438,-0.023,0.965
422,-0.250,0.105,1.012
423,-0.156,0.070,1.000
424,0.109,0.090,1.035
425,-0.023,-0.109,0.961
426,-0.391,-0.055,1.035
427,-0.426,-0.059,0.977
428,-0.359,0.039,0.926
429,-0.277,-0.039,0.984
430,-0.473,-0.012,0.980
431,-0.512,-0.012,0.973
432,-0.391,-0.027,0.961
433,-0.355,0.027,0.965
434,-0.426,-0.016,0.867
435,-0.406,0.023,1.059
