Sample,X,Y,Z
216,0.230,-0.066,0.953
217,0.211,-0.070,1.000
218,0.148,-0.016,0.906
219,0.207,-0.062,0.984
220,0.199,0.059,0.957
221,0.172,-0.043,0.988
222,-0.031,0.031,0.930
223,0.031,0.027,1.008
224,0.098,0.035,1.004
225,0.340,0.004,0.984
226,0.227,-0.004,0.957
227,0.148,-0.086,1.020
228,0.227,-0.004,0.961
229,0.359,0.000,1.055
230,0.273,-0.027,0.938
231,0.270,0.020,1.043
232,0.246,-0.098,0.953
233,0.391,0.031,0.988
234,0.402,-0.105,0.969
235,0.516,0.027,1.039
236,0.391,-0.039,0.914
237,0.098,0.062,0.977
238,0.191,0.062,1.004
239,0.277,0.078,1.000
240,0.449,-0.012,1.023
241,0.445,-0.102,0.828
242,0.078,-0.051,1.039
243,0.098,-0.062,0.953
244,0.156,0.090,1.023
245,0.176,-0.020,0.957
246,0.340,0.023,0.949
247,0.066,-0.121,1.047
248,0.051,-0.004,0.902
249,0.145,0.031,0.977
250,0.148,-0.086,1.023
251,0.211,0.078,0.973
252,0.293,-0.059,1.012
253,0.145,-0.070,0.867
254,0.379,0.152,1.059
255,0.391,-0.066,0.992
256,0.266,0.121,0.977
257,0.184,0.055,0.953
258,0.297,-0.066,0.973
259,0.562,0.000,1.043
260,0.492,-0.062,0.871
261,0.395,-0.043,0.984
262,0.266,-0.133,0.996
263,0.176,0.051,0.980
264,0.309,0.051,0.969
265,0.309,-0.004,1.113
266,0.293,-0.031,0.969
267,0.281,-0.016,0.926
268,0.141,-0.078,0.992
269,0.109,-0.020,0.977
270,0.328,0.074,1.020
271,0.047,-0.066,1.016
272,0.043,0.070,0.988
273,0.020,-0.039,0.902
274,0.168,0.004,0.953
275,0.227,0.152,1.008
276,0.215,-0.016,1.000
277,0.145,-0.012,0.961
278,0.141,-0.055,0.961
279,0.277,-0.047,0.840
280,0.203,0.086,1.082
281,0.418,-0.012,1.023
282,0.332,-0.012,0.941
283,0.207,-0.078,0.984
284,0.395,0.035,0.969
285,0.520,0.012,1.043
286,0.531,-0.066,1.000
287,0.418,-0.023,0.992
288,0.090,-0.043,0.961
289,0.238,0.195,1.031
290,0.352,-0.023,1.059
291,0.266,-0.023,0.922
292,0.457,-0.078,0.910
293,0.457,-0.078,0.910
294,0.121,-0.070,1.027
295,0.246,0.105,1.020
296,0.184,-0.016,0.961
297,0.012,-0.129,0.914
298,0.020,-0.070,0.953
299,0.238,0.027,0.969
300,0.266,0.066,1.031
301,0.258,0.023,0.914
302,-0.012,-0.133,0.820
303,0.203,0.070,1.012
304,0.199,0.035,1.000
305,0.199,0.082,1.051
306,0.211,0.082,0.953
307,0.289,-0.070,0.953
308,0.148,-0.027,1.047
309,0.434,0.094,0.938
310,0.352,-0.105,0.980
311,0.238,0.012,1.047
312,0.355,0.012,0.871
313,0.348,-0.109,1.105
314,0.457,0.027,0.969
315,0.418,-0.098,0.934
316,0.355,-0.008,0.953
317,0.273,0.055,1.078
318,0.160,-0.020,1.004
319,0.301,-0.004,0.902
320,0.262,0.047,1.016
321,0.312,-0.016,0.980
322,0.094,-0.027,0.961
323,0.027,-0.008,0.945
324,-0.043,-0.055,1.020
325,0.191,0.031,1.016
326,0.172,-0.043,0.895
327,0.266,0.129,1.043
328,0.062,-0.055,1.043
329,0.098,-0.109,0.910
330,0.359,0.043,0.867
331,0.215,-0.082,0.992
332,0.250,0.059,0.996
333,0.191,0.055,1.031
334,0.246,-0.125,0.871
335,0.250,0.020,0.914
336,0.504,-0.016,1.016
337,0.383,-0.043,0.961
338,0.266,0.094,0.961
339,0.246,0.004,0.926
340,0.422,0.051,1.031
341,0.520,0.105,0.945
342,0.539,0.020,1.039
343,0.234,-0.074,0.965
344,0.203,-0.094,1.094
345,0.152,-0.012,0.797
346,0.203,0.004,1.035
347,0.297,0.078,1.176
348,0.312,-0.223,0.926
349,0.113,-0.164,0.832
350,-0.113,0.016,1.004
351,0.113,0.020,1.008
352,0.203,0.195,1.047
353,0.219,-0.004,1.039
354,0.301,-0.094,0.922
355,0.047,-0.086,0.945
356,0.203,0.078,1.000
357,0.277,0.082,0.965
358,0.289,-0.082,1.109
359,0.418,-0.012,0.828
360,0.242,-0.051,0.930
361,0.312,-0.016,1.012
362,0.324,0.031,1.141
363,0.309,0.020,0.859
364,0.441,-0.090,1.082
365,0.391,-0.047,0.984
366,0.516,0.000,0.992
367,0.352,0.008,0.969
368,0.055,-0.016,1.027
369,0.145,0.066,0.961
370,0.344,0.055,0.992
371,0.477,-0.012,1.023
372,0.105,-0.035,0.980
373,-0.039,0.086,0.961
374,-0.078,-0.070,1.082
375,-0.047,-0.004,0.844
376,-0.031,0.031,0.961
377,-0.191,0.023,1.062
378,-0.301,0.016,0.973
379,-0.555,0.141,0.914
380,-0.418,-0.059,0.988
381,-0.582,-0.070,0.973
382,-0.500,0.047,0.992
383,-0.508,-0.152,0.930
384,-0.648,0.059,0.969
385,-0.758,0.000,0.910
386,-0.438,0.055,0.996
387,-0.473,0.004,0.965
388,-0.332,0.016,1.031
389,-0.254,-0.145,0.883
390,-0.211,0.039,0.949
391,-0.086,0.121,0.992
392,-0.035,0.020,1.047
393,-0.070,-0.016,1.004
394,0.070,-0.074,0.875
395,-0.035,0.023,1.051
396,0.230,0.078,0.996
397,0.176,-0.027,1.086
398,-0.102,-0.004,0.938
399,-0.230,0.004,1.012
400,-0.219,0.016,1.047
401,-0.172,0.027,1.016
402,-0.047,-0.074,0.934
403,-0.141,-0.082,1.020
404,-0.504,0.098,1.039
405,-0.566,0.055,1.012
406,-0.523,0.051,0.953
407,-0.352,0.000,0.918
408,-0.395,-0.152,0.961
409,-0.398,0.023,0.934
410,-0.633,-0.004,0.957
411,-0.723,-0.008,0.973
412,-0.289,0.066,0.945
413,-0.086,-0.066,0.969
414,-0.328,-0.016,0.941
415,-0.523,0.066,1.016
416,-0.488,-0.004,1.008
417,-0.488,-0.004,1.008
418,-0.004,-0.012,1.027
419,0.258,-0.062,0.910
420,0.090,0.016,0.988
421,-0.277,0.012,1.129
422,-0.438,0.164,0.992
423,-0.043,-0.004,0.996
424,0.145,-0.016,0.988
425,0.090,0.148,0.996
426,-0.227,-0.031,1.000
427,-0.504,-0.023,1.043
428,-0.324,-0.074,1.062
429,-0.309,-0.148,0.801
430,-0.219,-0.078,0.910
431,-0.430,0.129,0.996
432,-0.531,0.031,1.109
433,-0.504,-0.070,0.934
434,-0.469,-0.090,0.855
435,-0.504,-0.051,0.895
436,-0.418,0.188,1.059
437,-0.379,0.086,0.988
438,-0.332,0.023,0.984
439,-0.477,-0.086,0.949
440,-0.348,-0.027,0.898
441,-0.156,0.023,0.938
442,-0.055,0.008,1.004
443,-0.027,0.031,1.027
444,-0.195,-0.047,1.008
445,-0.199,-0.117,0.867
446,-0.289,0.074,0.996
447,0.020,0.109,0.992
448,0.230,0.027,1.082
449,0.172,-0.125,0.984
450,-0.191,-0.152,0.930
451,-0.383,0.008,1.008
452,-0.227,0.145,1.016
453,-0.180,0.094,0.953
454,-0.246,0.023,1.020
455,-0.258,-0.109,0.988
456,-0.410,-0.086,1.004
457,-0.309,0.047,0.969
458,-0.332,0.133,0.941
459,-0.504,0.102,1.031
460,-0.609,-0.051,0.988
461,-0.395,-0.102,0.926
462,-0.328,0.012,0.918
463,-0.094,0.164,1.012
464,-0.340,-0.023,0.945
465,-0.309,-0.109,0.953
466,-0.336,-0.152,0.930
467,-0.156,-0.004,1.012
468,-0.176,0.066,0.957
469,-0.059,0.055,0.965
470,-0.141,-0.055,1.039
471,-0.098,-0.082,0.887
472,-0.039,0.082,1.055
473,0.020,0.047,1.020
474,-0.133,-0.004,1.016
475,-0.266,-0.012,0.945
476,-0.148,0.023,0.984
477,-0.223,0.000,0.984
478,-0.043,0.074,1.035
479,-0.266,-0.047,0.891
480,-0.301,0.000,1.012
481,-0.379,-0.078,0.969
482,-0.289,0.051,0.953
483,-0.219,-0.023,1.047
484,-0.434,0.062,0.934
485,-0.535,-0.039,1.000
486,-0.383,0.031,0.926
487,-0.293,0.027,0.992
488,-0.219,0.008,1.023
489,-0.258,0.023,1.027
490,-0.414,-0.051,0.926
491,-0.297,0.000,0.961
492,-0.145,0.031,1.023
493,-0.148,0.035,0.996
494,-0.172,-0.004,1.043
495,-0.070,0.043,0.969
496,-0.043,-0.043,0.977
497,-0.043,0.031,0.961
498,-0.148,0.008,1.008
499,-0.160,0.023,0.969
500,-0.113,-0.027,0.988
501,-0.094,0.051,0.938
502,-0.023,0.035,0.961
503,-0.289,-0.094,1.027
504,-0.332,0.047,0.965
505,-0.422,0.008,0.855
506,-0.375,0.066,1.039
507,-0.309,0.047,0.973
508,-0.320,-0.105,0.941
509,-0.391,0.004,0.941
510,-0.480,0.066,1.004
511,-0.457,0.027,0.992
512,-0.375,0.035,0.934
513,-0.391,-0.086,0.957
514,-0.398,-0.043,1.039
515,-0.418,0.016,0.969
516,-0.133,0.008,0.957
517,-0.145,-0.074,0.973
518,-0.160,-0.027,1.051
519,-0.293,-0.051,0.922
520,-0.227,0.113,1.086
521,-0.066,0.027,1.000
522,-0.055,0.020,0.953
523,-0.031,0.000,1.086
524,-0.262,-0.098,1.004
525,-0.086,0.047,1.016
526,-0.109,-0.082,0.961
527,-0.066,0.059,1.051
528,-0.273,-0.062,1.000
529,-0.371,0.055,1.000
530,-0.434,-0.070,0.961
531,-0.348,0.102,0.949
532,-0.199,-0.016,0.996
533,-0.309,-0.027,0.973
534,-0.449,0.008,0.941
535,-0.535,-0.023,0.961
536,-0.461,0.000,0.926
537,-0.328,0.000,0.953
538,-0.359,-0.035,0.871
539,-0.316,-0.004,1.031
540,-0.414,-0.035,0.914
541,-0.234,-0.012,1.004
542,-0.219,0.016,0.867
543,-0.238,0.047,1.004
544,-0.211,0.094,0.965
545,-0.195,0.012,1.039
546,-0.137,-0.039,0.949
547,-0.078,-0.016,0.988
548,-0.109,0.023,0.953
549,-0.086,0.066,1.023
550,-0.129,0.023,1.082
551,-0.195,-0.082,1.008
552,-0.176,-0.070,0.961
553,-0.113,-0.039,0.973
554,-0.180,-0.039,1.047
555,-0.262,-0.016,1.031
556,-0.367,-0.051,0.996
557,-0.348,0.008,1.023
558,-0.348,0.008,1.023
559,-0.344,0.027,0.996
560,-0.363,0.023,0.926
561,-0.426,0.043,0.996
562,-0.473,0.016,1.031
563,-0.363,0.012,0.953
564,-0.301,-0.043,0.930
565,-0.320,0.016,0.949
566,-0.301,-0.012,0.984
567,-0.285,-0.027,0.980
568,-0.234,-0.020,0.922
569,-0.125,-0.035,0.953
570,-0.145,-0.051,0.941
571,-0.156,0.051,0.922
572,-0.137,0.027,0.992
573,-0.141,-0.070,1.012
574,-0.086,0.031,0.930
575,-0.027,0.035,0.934
576,-0.145,0.066,0.980
577,-0.285,0.129,1.059
578,-0.246,-0.043,0.926
579,-0.203,-0.031,0.918
580,-0.246,0.031,1.043
581,-0.199,0.074,0.906
582,-0.242,-0.016,1.051
583,-0.332,-0.074,0.973
584,-0.367,-0.020,0.871
585,-0.293,0.004,1.055
586,-0.273,0.027,0.996
587,-0.312,-0.035,1.047
588,-0.297,-0.023,0.879
589,-0.230,0.012,1.062
590,-0.176,-0.031,1.098
591,-0.246,-0.027,0.949
592,-0.281,0.000,0.902
593,-0.227,0.043,1.066
594,-0.133,0.066,1.129
595,-0.188,-0.117,0.941
596,-0.250,0.043,0.914
597,-0.188,0.062,1.105
598,-0.098,0.133,0.973
599,-0.109,-0.121,0.977
600,-0.352,-0.062,0.855
601,-0.363,0.059,1.062
602,-0.195,0.168,0.816
603,-0.125,-0.039,1.062
604,-0.312,-0.086,0.898
605,-0.500,-0.113,0.965
