Sample,X,Y,Z
216,0.297,-0.012,0.953
217,0.406,-0.043,1.004
218,0.270,-0.031,0.973
219,0.145,-0.066,0.977
220,0.109,-0.047,0.941
221,0.137,-0.020,0.973
222,0.074,0.012,0.930
223,-0.094,0.086,1.004
224,-0.254,0.047,0.984
225,-0.273,0.016,0.977
226,-0.414,-0.016,0.898
227,-0.367,0.012,1.027
228,-0.402,0.074,0.914
229,-0.484,0.062,0.977
230,-0.660,-0.008,0.961
231,-0.586,0.004,1.004
232,-0.566,-0.051,0.918
233,-0.387,-0.066,0.980
234,-0.426,-0.105,0.938
235,-0.445,-0.055,0.973
236,-0.391,-0.008,0.969
237,-0.242,-0.035,1.023
238,-0.145,-0.016,0.980
239,-0.141,0.004,0.926
240,-0.184,-0.008,1.023
241,-0.051,0.141,1.078
242,0.027,0.004,0.980
243,0.125,0.027,0.992
244,0.020,-0.004,1.035
245,-0.082,0.027,1.027
246,0.004,0.051,1.016
247,-0.039,-0.031,1.016
248,-0.129,-0.043,0.969
249,-0.203,-0.004,1.000
250,-0.359,-0.008,1.000
251,-0.312,0.047,0.996
252,-0.348,-0.043,0.961
253,-0.398,-0.062,0.926
254,-0.516,0.008,0.965
255,-0.625,0.062,0.957
256,-0.457,0.070,0.949
257,-0.398,0.008,0.961
258,-0.379,-0.070,0.922
259,-0.445,-0.008,0.898
260,-0.488,0.039,0.957
261,-0.270,0.031,1.035
262,-0.047,0.012,0.926
263,0.008,-0.078,0.969
264,-0.152,-0.078,0.961
265,-0.234,0.008,0.938
266,-0.113,0.121,0.965
267,0.016,0.102,1.086
268,0.094,0.043,0.953
269,0.023,-0.039,1.027
270,-0.227,-0.062,0.992
271,-0.266,0.078,0.957
272,-0.211,0.105,1.062
273,-0.199,-0.008,1.031
274,-0.262,-0.070,0.984
275,-0.336,-0.078,0.938
276,-0.477,-0.055,1.031
277,-0.508,0.023,1.070
278,-0.426,0.008,0.859
279,-0.379,-0.047,1.023
280,-0.441,-0.066,0.984
281,-0.539,-0.016,0.930
282,-0.492,0.070,0.973
283,-0.387,0.023,1.020
284,-0.254,-0.043,1.035
285,-0.305,-0.051,0.828
286,-0.277,0.031,0.996
287,-0.230,0.090,1.078
288,-0.168,0.031,1.008
289,-0.215,-0.031,0.797
290,-0.203,0.016,0.965
291,-0.078,0.051,1.094
292,-0.020,-0.031,0.977
293,-0.078,-0.043,0.867
294,-0.242,-0.020,0.941
295,-0.152,0.102,1.020
296,0.000,0.027,1.008
297,-0.141,-0.070,0.914
298,-0.379,-0.090,0.953
299,-0.430,0.078,0.934
300,-0.246,0.145,0.949
301,-0.141,0.066,1.016
302,-0.273,-0.184,0.961
303,-0.512,-0.242,0.902
304,-0.520,0.047,0.957
305,-0.320,0.203,0.996
306,-0.180,0.188,1.086
307,-0.184,-0.125,1.012
308,-0.398,-0.344,0.906
309,-0.469,-0.129,0.949
310,-0.332,0.164,0.965
311,-0.066,0.324,1.102
312,-0.086,0.066,1.043
313,-0.145,-0.152,0.977
314,-0.188,-0.305,0.938
315,-0.164,-0.035,1.004
316,-0.262,0.160,0.996
317,-0.238,0.137,1.055
318,-0.168,-0.035,1.008
319,-0.066,-0.129,0.945
320,-0.070,0.020,0.945
321,-0.195,0.113,0.992
322,-0.324,0.082,1.004
323,-0.320,-0.059,0.926
324,-0.230,-0.109,0.930
325,-0.164,-0.008,1.000
326,-0.273,0.055,0.957
327,-0.359,0.082,0.953
328,-0.395,-0.023,0.914
329,-0.281,-0.062,0.938
330,-0.176,-0.023,0.973
331,-0.191,0.039,0.961
332,-0.281,0.059,0.977
333,-0.367,0.051,0.934
334,-0.324,0.012,0.953
335,-0.234,0.008,1.000
336,-0.148,0.004,0.980
337,-0.133,-0.008,1.000
338,-0.203,-0.016,0.984
339,-0.191,-0.031,0.980
340,-0.148,-0.047,1.004
341,-0.137,-0.012,0.992
342,-0.156,0.027,1.016
343,-0.266,0.047,1.016
344,-0.223,0.016,1.016
345,-0.027,-0.035,0.992
346,0.125,-0.051,0.984
347,0.070,-0.023,1.004
348,-0.109,0.004,0.980
349,-0.184,0.043,0.996
350,-0.078,0.066,1.012
351,0.125,-0.004,1.000
352,0.199,-0.043,0.973
353,0.066,-0.016,0.953
354,-0.102,-0.004,0.965
355,-0.094,0.023,0.984
356,0.000,0.008,0.973
357,0.016,-0.004,0.949
358,-0.035,0.000,0.992
359,-0.055,-0.004,0.973
360,0.000,0.012,0.922
361,0.047,0.008,0.957
362,-0.004,0.008,0.957
363,-0.047,0.031,0.988
364,0.008,0.016,0.977
365,0.078,-0.004,0.969
366,0.074,0.004,0.953
367,0.000,0.004,0.953
368,-0.062,0.008,0.984
369,-0.035,0.008,0.984
370,0.016,-0.008,0.969
371,0.008,-0.008,0.969
372,-0.043,-0.008,0.988
373,-0.043,-0.016,0.980
374,-0.004,-0.004,0.996
375,0.012,-0.008,0.988
376,-0.020,-0.012,1.004
377,-0.039,-0.012,1.008
378,-0.016,-0.020,0.996
379,0.016,-0.016,1.004
380,0.008,-0.012,0.957
381,-0.020,-0.008,1.031
382,-0.047,0.000,1.004
383,-0.027,-0.004,1.008
384,-0.020,-0.004,0.980
385,-0.016,-0.004,0.980
386,-0.016,-0.004,0.996
387,-0.008,-0.012,0.977
388,0.000,-0.008,0.973
389,0.012,-0.008,0.969
390,0.008,-0.004,0.965
391,0.020,-0.012,0.953
392,0.023,-0.012,0.949
393,0.027,-0.004,0.961
394,0.016,0.008,0.965
395,0.012,0.000,0.973
396,0.020,0.000,0.961
397,0.020,-0.008,0.965
398,0.012,-0.008,0.969
399,0.000,0.000,0.961
400,0.004,0.035,0.973
401,0.016,-0.008,0.977
402,0.020,-0.008,0.973
403,0.027,-0.004,0.973
404,0.020,0.004,0.973
405,0.023,-0.004,0.980
406,0.020,0.000,0.980
407,0.020,-0.004,0.969
408,0.008,-0.004,0.980
409,0.004,-0.004,0.984
410,0.008,-0.008,0.980
411,0.000,-0.008,0.984
412,-0.012,-0.008,0.996
413,-0.012,-0.008,0.988
414,-0.008,-0.008,0.996
415,0.000,-0.008,0.996
416,-0.008,0.000,0.996
417,-0.004,0.000,0.996
418,0.000,0.000,0.992
419,0.008,-0.004,0.988
420,0.012,0.020,0.988
421,-0.004,-0.004,0.988
422,-0.004,0.000,0.984
423,0.000,0.000,0.977
424,0.008,-0.004,0.969
425,-0.004,0.000,0.969
426,0.000,0.004,0.965
427,0.000,0.008,0.965
428,0.012,0.012,0.965
429,0.016,0.012,0.961
430,0.016,0.004,0.961
431,0.023,0.004,0.957
432,0.023,0.000,0.953
433,0.008,-0.004,0.961
434,0.012,-0.004,0.969
435,0.008,-0.008,0.969
436,0.008,-0.004,0.969
437,0.008,-0.004,0.988
438,0.004,0.004,0.984
439,0.008,0.000,0.977
440,-0.012,0.047,1.027
441,0.004,0.012,1.016
442,0.004,0.000,0.984
443,0.000,0.000,0.996
444,0.000,-0.008,1.000
445,0.004,0.000,0.984
446,0.000,-0.004,0.996
447,-0.008,-0.004,0.992
448,-0.012,0.004,0.996
449,-0.012,0.000,0.992
450,-0.008,0.004,0.988
451,-0.012,0.000,0.988
452,-0.016,0.004,0.992
453,-0.023,0.000,0.992
454,-0.016,0.004,0.988
455,-0.004,0.000,0.988
456,-0.004,-0.008,0.984
457,0.000,-0.008,0.980
458,-0.004,0.000,0.980
459,-0.004,0.004,0.977
460,-0.008,0.031,0.977
461,0.000,0.004,0.949
462,-0.008,0.004,0.969
463,0.004,0.000,0.965
464,0.000,0.000,0.961
465,-0.008,-0.004,0.969
466,-0.004,-0.012,0.965
467,0.000,-0.012,0.973
468,0.008,-0.016,0.961
469,0.000,-0.004,0.969
470,-0.004,-0.004,0.973
471,0.008,0.000,0.977
472,0.004,-0.004,0.980
473,0.004,-0.004,0.980
474,-0.004,-0.004,0.980
475,-0.012,0.000,0.992
476,0.000,0.000,0.988
477,0.000,-0.008,0.988
478,0.000,0.000,0.996
479,-0.012,-0.012,0.992
480,0.012,0.000,0.996
481,-0.004,0.000,0.988
482,-0.008,-0.008,0.992
483,-0.008,-0.012,0.984
484,-0.008,-0.004,0.984
485,0.000,-0.004,0.980
486,-0.004,-0.004,0.984
487,-0.008,-0.008,0.980
488,-0.012,-0.008,0.980
489,-0.008,-0.008,0.980
490,-0.004,-0.008,0.980
491,-0.004,-0.008,0.977
492,-0.008,-0.004,0.977
493,0.004,-0.004,0.973
494,0.000,0.000,0.980
495,0.004,0.000,0.965
496,0.000,-0.004,0.969
497,0.004,0.000,0.973
498,0.004,0.000,0.961
499,0.008,-0.004,0.965
500,0.031,0.004,1.035
501,0.004,-0.016,0.980
502,0.004,0.000,0.969
503,0.004,0.000,0.980
504,0.004,-0.004,0.977
505,0.012,0.000,0.980
506,0.008,-0.004,0.977
507,0.004,0.000,0.977
508,0.012,-0.004,0.984
509,0.012,0.000,0.973
510,0.008,-0.004,0.980
511,0.004,-0.008,0.992
512,0.004,-0.008,0.988
513,0.004,-0.008,0.988
514,0.004,-0.004,0.992
515,-0.004,-0.008,0.992
516,-0.004,-0.004,0.996
517,-0.004,-0.004,0.992
518,0.000,0.000,0.980
519,0.000,0.000,0.984
