Sample,X,Y,Z
218,0.016,0.137,0.977
219,0.199,0.184,0.953
220,0.148,0.074,1.004
221,0.320,0.211,0.879
222,0.277,0.059,1.012
223,0.297,0.215,0.832
224,0.375,0.184,0.977
225,0.250,0.215,1.000
226,0.477,0.207,0.945
227,0.273,0.227,0.867
228,0.410,0.289,0.926
229,0.352,0.379,0.973
230,0.348,0.324,1.012
231,0.523,0.387,0.934
232,0.246,0.273,1.000
233,0.152,0.410,0.875
234,0.164,0.434,1.016
235,0.035,0.316,1.113
236,0.133,0.285,0.945
237,-0.035,0.145,0.902
238,-0.242,0.164,1.027
239,-0.047,0.125,1.098
240,-0.055,-0.027,0.949
241,-0.215,-0.152,1.023
242,-0.445,-0.227,0.992
243,-0.285,-0.305,1.012
244,-0.129,-0.289,1.012
245,-0.078,-0.273,1.031
246,-0.238,-0.387,1.012
247,-0.172,-0.383,0.914
248,-0.086,-0.387,0.922
249,-0.035,-0.301,0.926
250,0.051,-0.176,1.020
251,0.012,-0.211,1.004
252,0.082,-0.297,0.867
253,0.117,-0.180,0.766
254,0.211,-0.059,1.000
255,0.262,0.051,0.984
256,0.277,0.086,0.914
257,0.141,-0.020,0.840
258,0.223,0.176,0.844
259,-0.020,0.137,1.059
260,0.082,0.262,0.977
261,0.102,0.121,0.836
262,-0.004,0.160,0.922
263,0.035,0.281,0.953
264,-0.047,0.336,0.992
265,0.062,0.281,1.062
266,-0.113,0.137,1.027
267,-0.301,0.121,0.859
268,-0.125,0.059,1.023
269,0.016,0.117,1.082
270,0.141,0.082,1.062
271,0.066,-0.090,1.051
272,-0.164,-0.207,0.906
273,-0.047,-0.188,1.043
274,-0.047,-0.188,1.043
275,-0.098,-0.230,1.098
276,0.051,-0.309,0.969
277,-0.098,-0.336,0.902
278,0.016,-0.312,0.891
279,0.039,-0.254,1.020
280,0.113,-0.223,0.934
281,0.102,-0.270,0.867
282,-0.176,-0.258,0.871
283,0.012,-0.199,0.840
284,-0.020,-0.078,0.844
285,0.141,-0.062,0.973
286,0.008,-0.121,0.945
287,-0.051,-0.074,0.789
288,-0.031,-0.160,0.906
289,0.082,0.168,0.801
290,0.062,0.074,1.062
291,-0.133,0.191,0.934
292,-0.156,0.066,0.883
293,-0.199,0.113,0.938
294,0.062,0.219,0.984
295,0.219,0.277,0.969
296,-0.070,0.203,1.102
297,0.086,0.141,0.879
298,-0.137,0.094,1.020
299,-0.121,0.062,1.098
300,0.246,0.090,1.008
301,0.004,0.023,1.066
302,0.062,-0.004,1.020
303,-0.086,-0.105,0.988
304,0.020,-0.219,1.059
305,0.070,-0.211,0.988
306,0.102,-0.125,0.891
307,-0.113,-0.102,1.051
308,-0.223,-0.117,0.984
309,0.027,-0.289,0.852
310,-0.004,-0.223,0.914
311,0.020,-0.168,0.996
312,-0.121,-0.098,0.848
313,-0.160,-0.129,0.883
314,0.234,-0.113,0.918
315,-0.066,-0.215,0.965
316,-0.270,-0.070,0.840
317,-0.133,-0.070,0.859
318,0.145,0.027,0.883
319,0.203,0.020,1.008
320,0.074,0.168,0.832
321,-0.215,-0.016,0.988
322,-0.176,0.133,0.969
323,0.129,0.023,0.910
324,0.238,0.160,0.879
325,0.047,0.242,1.031
326,-0.066,0.141,1.109
327,-0.168,0.047,0.938
328,0.133,-0.168,1.008
329,0.270,0.094,0.898
330,0.188,0.176,1.160
331,-0.105,0.172,1.152
332,-0.102,-0.082,0.980
333,0.152,-0.254,0.957
334,-0.090,-0.133,1.039
335,0.094,0.113,1.008
336,-0.043,0.164,1.055
337,-0.055,0.031,1.020
338,-0.008,-0.195,0.918
339,-0.219,-0.199,0.914
340,-0.066,-0.121,1.008
341,0.066,0.059,0.898
342,0.121,-0.098,0.969
343,-0.012,-0.070,0.883
344,-0.070,-0.328,0.926
