Sample,X,Y,Z
218,0.191,0.188,0.980
219,0.109,0.160,1.008
220,0.105,0.148,0.926
221,0.176,0.094,0.930
222,0.133,0.109,1.008
223,0.102,0.133,0.977
224,0.121,0.117,0.973
225,0.129,0.109,0.965
226,0.168,0.094,0.996
227,0.062,0.109,1.016
228,0.086,0.113,0.973
229,0.043,0.109,0.969
230,0.078,0.133,0.977
231,0.082,0.105,0.980
232,0.094,0.094,0.996
233,0.188,0.082,0.938
234,0.109,0.141,0.988
235,0.133,0.164,1.012
236,0.121,0.094,1.020
237,0.102,0.098,0.941
238,0.141,0.055,0.938
239,0.098,0.148,0.988
240,0.145,0.129,1.055
241,0.199,0.094,0.961
242,0.168,0.023,0.938
243,0.129,0.102,0.965
244,0.086,0.145,1.020
245,0.141,0.121,0.984
246,0.145,0.141,0.922
247,0.172,0.078,0.977
248,0.086,0.180,0.996
249,0.078,0.121,0.988
250,0.129,0.152,0.926
251,0.160,0.125,0.980
252,0.078,0.141,1.023
253,0.086,0.125,0.980
254,0.090,0.062,0.914
255,0.113,0.188,0.965
256,0.113,0.094,1.043
257,0.039,0.164,0.969
258,0.141,0.051,0.945
259,0.172,0.105,0.953
260,0.148,0.184,1.094
261,0.082,0.070,0.992
262,0.070,0.121,0.977
263,0.070,0.031,0.996
264,0.156,0.113,0.965
265,0.152,0.070,0.980
266,-0.004,0.121,1.000
267,0.133,0.074,0.980
268,0.285,0.027,0.945
269,0.211,0.102,0.961
270,0.094,0.145,1.027
271,0.121,0.137,0.973
272,0.227,0.066,0.961
273,0.199,0.105,0.930
274,0.129,0.125,1.004
275,0.129,0.125,1.004
276,0.145,0.180,0.988
277,0.148,0.160,0.965
278,0.105,0.160,0.961
279,0.156,0.168,0.969
280,0.047,0.180,1.000
281,0.027,0.215,0.984
282,0.105,0.148,0.973
283,0.062,0.141,0.996
284,0.059,0.066,1.008
285,0.148,0.066,0.953
286,0.184,0.094,0.934
287,0.133,0.148,1.031
288,0.164,0.105,1.039
289,0.184,0.051,0.941
290,0.074,0.105,0.949
291,0.113,0.148,1.035
292,0.227,0.172,1.008
293,0.230,0.090,0.949
294,0.227,0.160,0.926
295,0.066,0.121,1.051
296,0.082,0.137,1.031
297,0.215,0.109,0.930
298,0.043,0.086,0.945
299,0.074,0.141,1.012
