Sample,X,Y,Z
213,0.031,0.562,0.809
214,0.184,0.746,1.074
215,-0.145,0.695,1.180
216,-0.113,0.625,1.156
217,0.027,0.625,1.043
218,0.188,0.477,1.352
219,0.258,0.520,1.176
220,0.016,0.379,1.234
221,-0.168,0.355,1.094
222,-0.121,0.328,1.293
223,0.129,0.301,1.156
224,0.078,0.559,1.105
225,0.020,0.414,1.289
226,-0.219,0.320,0.934
227,-0.199,0.305,0.957
228,-0.082,0.211,0.965
229,0.137,0.422,1.031
230,0.086,0.570,0.949
231,-0.172,0.473,0.789
232,-0.062,0.602,0.805
233,0.012,0.535,0.773
234,0.254,0.695,0.801
235,0.184,0.613,0.910
236,-0.113,0.539,0.750
237,-0.219,0.082,0.691
238,0.223,0.070,0.602
239,0.102,0.047,1.074
240,0.188,0.301,0.574
241,-0.184,0.289,0.938
242,-0.500,-0.219,0.953
243,0.031,-0.551,0.754
244,0.086,-0.422,0.883
245,0.191,-0.340,1.215
246,0.023,-0.039,1.023
247,-0.348,-0.102,1.062
248,-0.152,-0.391,1.016
249,0.172,-0.453,1.195
250,0.230,-0.492,1.238
251,-0.020,-0.223,1.059
252,-0.121,-0.312,1.145
253,0.102,-0.203,1.121
254,0.066,-0.301,1.070
255,0.113,-0.117,1.105
256,-0.051,0.160,1.141
257,-0.074,0.152,1.031
258,-0.172,0.035,0.883
259,0.133,-0.039,0.977
260,0.066,-0.094,0.961
261,0.156,0.344,0.824
262,0.043,0.508,0.949
263,-0.180,0.688,0.918
264,0.113,0.523,0.875
265,0.125,0.105,0.848
266,0.090,-0.250,0.906
267,0.039,-0.180,0.758
268,-0.141,-0.035,0.773
269,-0.004,0.129,0.973
270,0.062,-0.258,1.090
271,0.250,-0.680,0.695
272,0.250,-0.680,0.695
273,-0.250,-1.418,1.039
274,-0.254,-1.312,0.746
275,0.059,-1.086,1.008
276,0.176,-0.863,1.035
277,0.172,-0.977,1.055
278,0.012,-1.316,1.016
279,-0.199,-1.633,0.910
280,-0.145,-1.566,1.047
281,0.031,-1.488,1.066
282,0.230,-1.277,0.957
283,0.285,-1.070,0.961
284,-0.082,-0.898,1.031
285,-0.312,-0.836,1.109
286,-0.191,-0.945,0.910
287,-0.004,-0.922,0.891
288,0.246,-0.902,0.891
289,0.285,-0.496,0.820
290,-0.070,-0.215,1.016
291,-0.223,-0.035,0.898
292,-0.121,-0.156,0.848
293,0.152,-0.340,0.742
294,0.160,-0.219,0.910
295,0.090,-0.152,0.977
296,-0.023,0.137,0.820
297,-0.043,0.129,0.945
298,0.016,0.039,0.918
299,-0.023,-0.137,0.996
300,0.078,-0.312,0.918
301,0.004,-0.492,1.066
302,0.031,-0.652,0.953
303,-0.090,-0.602,1.043
304,0.098,-0.539,0.914
305,-0.047,-0.695,1.293
306,0.000,-0.934,1.098
307,-0.051,-1.391,0.957
308,-0.078,-1.457,0.910
309,-0.082,-1.328,1.094
310,0.094,-1.074,1.055
311,0.004,-0.957,1.035
312,0.094,-1.082,1.027
313,-0.141,-1.277,0.961
314,-0.008,-1.438,0.898
315,-0.043,-1.285,0.809
316,0.066,-1.102,1.012
317,-0.008,-0.746,0.820
318,0.055,-0.504,0.844
319,-0.121,-0.578,0.875
320,-0.070,-0.582,0.812
321,-0.016,-0.699,0.773
322,0.156,-0.594,0.664
323,0.008,-0.258,0.895
324,-0.008,-0.012,0.887
325,-0.156,0.020,0.828
326,0.008,0.008,0.832
327,0.180,-0.215,0.875
328,0.129,-0.227,0.875
329,-0.148,-0.254,0.961
330,-0.238,-0.371,0.992
331,0.023,-0.281,0.992
332,0.316,-0.168,1.016
333,0.062,-0.254,1.125
334,-0.156,-0.531,1.137
335,-0.219,-0.785,1.137
336,-0.059,-0.879,1.031
337,0.207,-0.832,1.219
338,0.203,-0.691,1.203
339,0.035,-0.711,1.195
340,-0.137,-0.898,1.090
341,-0.145,-1.133,1.188
342,-0.094,-1.188,1.090
343,-0.023,-1.102,0.973
344,0.043,-0.973,1.066
345,-0.023,-0.805,1.086
346,0.004,-0.773,0.930
347,-0.039,-0.836,0.832
348,0.098,-0.883,0.949
349,-0.090,-0.914,0.770
350,0.062,-0.730,0.680
351,-0.012,-0.535,0.824
352,0.098,-0.383,0.852
353,-0.047,-0.363,0.637
354,-0.113,-0.371,0.676
355,-0.074,-0.422,0.746
356,0.078,-0.297,0.773
357,0.145,-0.215,0.785
358,0.055,-0.137,0.836
359,-0.039,-0.109,0.883
360,0.012,-0.109,0.770
361,0.066,-0.195,0.941
362,0.035,-0.316,1.082
363,-0.035,-0.434,1.023
364,-0.129,-0.504,1.004
365,-0.027,-0.367,1.098
366,0.086,-0.375,1.195
367,0.027,-0.484,1.191
368,-0.125,-0.770,1.199
369,-0.012,-0.965,1.145
370,-0.008,-0.965,1.129
371,0.191,-0.773,1.207
372,0.215,-0.727,1.230
373,0.062,-0.828,1.199
374,-0.230,-0.984,1.066
375,-0.082,-1.090,1.070
376,0.168,-1.008,0.996
377,0.223,-0.758,1.062
378,-0.094,-0.746,1.000
379,-0.273,-0.750,0.906
380,-0.016,-0.742,0.848
381,0.242,-0.699,0.820
382,0.070,-0.648,0.844
383,-0.277,-0.688,0.773
384,-0.297,-0.707,0.656
385,0.090,-0.504,0.676
386,0.465,-0.246,0.770
387,0.336,-0.180,0.793
388,-0.258,-0.371,0.707
389,-0.496,-0.582,0.684
390,-0.031,-0.656,0.727
391,0.477,-0.430,0.812
392,0.414,-0.191,0.926
393,-0.102,-0.234,0.914
394,-0.422,-0.406,0.918
395,-0.234,-0.578,0.957
396,0.199,-0.602,1.055
397,0.199,-0.602,1.055
398,0.262,-0.562,1.121
399,-0.008,-0.531,1.074
400,-0.234,-0.648,1.160
401,-0.145,-0.672,1.195
402,0.176,-0.531,1.160
403,0.250,-0.371,1.211
404,-0.008,-0.309,1.289
405,-0.273,-0.328,1.098
406,-0.094,-0.395,1.066
407,0.242,-0.305,1.160
408,0.309,-0.070,1.113
409,-0.043,0.020,0.996
410,-0.348,0.016,0.992
411,-0.184,-0.031,0.965
412,0.230,-0.016,0.863
413,0.312,0.117,0.871
414,-0.059,0.250,0.879
415,-0.301,0.254,0.793
416,-0.148,0.254,0.734
417,-0.148,0.254,0.734
418,0.180,0.246,0.820
419,0.242,0.227,0.824
420,-0.066,0.199,0.762
421,-0.258,0.145,0.781
422,-0.062,0.086,0.781
423,0.207,0.090,0.848
424,0.191,0.078,0.883
425,-0.094,0.004,0.898
426,-0.238,-0.070,0.863
427,-0.055,-0.117,0.883
428,0.164,-0.145,0.980
429,0.090,-0.160,1.039
430,-0.113,-0.203,1.012
431,-0.199,-0.250,0.992
432,-0.012,-0.254,1.035
433,0.145,-0.207,1.078
434,0.102,-0.160,1.105
435,-0.098,-0.113,1.102
436,-0.141,-0.070,1.086
437,-0.004,-0.035,1.070
438,0.109,0.000,1.094
439,0.051,0.004,1.109
440,-0.086,0.023,1.020
441,-0.086,0.062,1.020
442,0.004,0.102,1.027
443,0.062,0.133,1.027
444,0.023,0.156,1.000
445,-0.039,0.148,0.977
446,-0.031,0.148,0.957
447,0.012,0.164,0.949
448,0.035,0.168,0.922
449,-0.031,0.133,0.910
450,-0.059,0.090,0.879
451,0.000,0.066,0.863
452,0.043,0.055,0.879
453,0.023,0.047,0.867
454,-0.031,0.023,0.852
455,-0.035,0.004,0.859
456,0.004,0.008,0.883
457,0.035,0.008,0.883
458,0.000,0.004,0.895
459,-0.035,0.000,0.902
460,-0.035,0.043,0.883
461,0.020,0.016,0.938
462,0.023,0.027,0.973
463,0.023,0.023,0.973
464,0.000,0.027,0.973
465,0.000,0.039,1.008
466,0.016,0.035,1.016
467,0.035,0.027,1.020
468,0.027,0.008,1.043
469,0.016,0.000,1.035
470,0.008,-0.008,1.027
471,0.004,-0.012,1.031
472,0.008,-0.020,1.047
473,0.027,-0.035,1.051
474,0.012,-0.043,1.027
475,0.027,-0.047,1.027
476,0.004,-0.035,1.004
477,0.004,-0.039,1.000
478,0.020,-0.039,0.996
479,0.035,-0.020,0.988
480,0.008,0.008,1.012
481,-0.004,-0.016,0.973
482,-0.008,-0.004,0.941
483,0.020,-0.008,0.918
484,0.043,-0.012,0.898
485,0.039,-0.016,0.895
486,0.012,-0.012,0.883
487,-0.004,-0.008,0.871
488,0.008,-0.027,0.859
489,0.039,-0.031,0.863
490,0.043,-0.047,0.863
491,0.020,-0.043,0.879
492,0.004,-0.035,0.898
493,0.004,-0.031,0.914
494,0.023,-0.043,0.930
495,0.023,-0.059,0.938
496,0.008,-0.059,0.953
497,0.012,-0.055,0.969
498,0.008,-0.055,0.988
499,0.008,-0.066,1.000
500,0.008,-0.059,1.039
501,0.008,-0.090,1.008
502,0.012,-0.098,1.020
503,0.016,-0.105,1.027
504,-0.004,-0.105,1.031
505,0.000,-0.102,1.020
506,0.012,-0.109,1.023
507,0.027,-0.109,1.020
508,0.023,-0.105,1.000
509,-0.004,-0.094,1.000
510,-0.020,-0.082,0.977
511,-0.008,-0.070,0.977
512,0.000,-0.051,0.969
513,0.000,-0.055,0.965
514,0.004,-0.039,0.957
515,-0.004,-0.031,0.934
516,-0.008,-0.035,0.918
517,0.000,-0.023,0.914
518,0.004,-0.031,0.914
519,0.008,-0.031,0.895
520,-0.004,-0.027,0.891
521,-0.004,-0.039,0.906
522,-0.012,-0.043,0.887
523,-0.008,-0.039,0.891
524,-0.012,-0.035,0.902
525,-0.012,-0.035,0.906
526,-0.016,-0.016,0.910
527,-0.027,-0.016,0.934
528,-0.016,-0.020,0.949
529,-0.012,-0.023,0.934
530,0.004,-0.023,0.957
531,0.004,-0.023,0.973
532,0.004,-0.023,0.988
533,-0.004,-0.023,0.988
534,-0.004,-0.027,1.004
535,-0.008,-0.023,1.020
536,-0.016,-0.031,1.020
537,-0.004,-0.031,1.023
538,-0.008,-0.023,1.027
539,-0.008,-0.008,1.027
540,-0.027,-0.008,1.043
541,-0.020,0.000,1.020
542,-0.004,0.000,1.008
543,0.012,0.000,0.996
544,-0.004,0.008,0.996
545,-0.020,0.020,0.980
546,-0.008,0.027,0.980
547,0.016,0.027,0.973
548,0.012,0.016,0.965
549,-0.016,0.023,0.945
550,-0.023,0.027,0.926
551,-0.008,0.020,0.934
552,0.004,0.016,0.918
553,0.000,0.012,0.922
554,-0.016,0.016,0.906
555,-0.016,0.023,0.918
556,0.004,0.016,0.918
557,-0.004,0.008,0.918
558,-0.008,0.012,0.918
559,-0.012,0.023,0.930
560,0.004,0.047,0.945
561,0.027,0.016,0.945
562,0.023,0.012,0.941
563,-0.008,0.016,0.957
564,-0.012,0.020,0.965
565,0.008,0.012,0.977
566,0.023,-0.004,0.969
567,0.008,-0.004,0.984
568,-0.012,-0.012,0.992
569,-0.012,-0.004,0.992
570,0.023,-0.016,1.004
571,0.031,-0.027,1.008
572,0.016,-0.031,1.008
573,0.004,-0.031,1.008
574,0.012,-0.023,1.012
575,0.027,-0.023,1.008
576,0.027,-0.031,1.000
577,0.004,-0.035,0.992
578,0.004,-0.027,0.992
579,0.004,-0.023,0.973
580,0.020,-0.035,0.973
581,0.012,-0.020,0.949
582,0.012,-0.020,0.949
583,0.012,-0.020,0.949
584,0.031,-0.023,0.922
585,0.027,-0.020,0.914
586,0.020,-0.008,0.926
587,0.008,-0.016,0.926
588,0.016,-0.023,0.902
589,0.027,-0.031,0.910
590,0.023,-0.023,0.914
591,0.004,-0.020,0.918
592,0.004,-0.035,0.918
593,0.012,-0.043,0.918
594,0.031,-0.043,0.930
595,0.016,-0.043,0.934
596,0.000,-0.043,0.961
597,-0.004,-0.051,0.965
598,0.016,-0.047,0.965
599,0.027,-0.055,0.973
600,0.012,-0.059,0.992
601,0.000,-0.047,1.012
602,0.008,-0.055,0.992
603,0.020,-0.055,0.984
604,0.016,-0.055,0.973
605,-0.004,-0.059,0.992
606,-0.004,-0.051,0.992
607,0.004,-0.051,0.992
608,0.016,-0.051,0.980
609,0.004,-0.059,0.992
610,-0.004,-0.047,0.984
611,0.000,-0.035,0.977
612,0.012,-0.043,0.969
613,0.016,-0.035,0.961
614,0.008,-0.031,0.961
615,0.000,-0.035,0.961
616,0.008,-0.027,0.941
617,0.016,-0.035,0.934
618,0.000,-0.035,0.941
619,-0.008,-0.031,0.945
620,0.008,0.016,0.941
621,0.008,-0.023,0.922
622,0.000,-0.023,0.926
623,-0.012,-0.027,0.930
624,0.000,-0.012,0.922
625,0.008,-0.023,0.930
626,-0.004,-0.027,0.934
627,-0.004,-0.027,0.926
628,-0.008,-0.020,0.945
629,-0.004,-0.023,0.957
630,0.004,-0.023,0.945
631,0.004,-0.027,0.953
632,-0.012,-0.031,0.973
633,-0.027,-0.016,0.973
634,-0.020,-0.016,0.965
635,-0.016,-0.016,1.000
636,0.000,-0.016,1.000
637,-0.012,-0.012,0.980
638,-0.016,-0.020,1.000
639,-0.016,-0.004,1.004
640,-0.008,0.008,1.020
641,-0.004,-0.008,0.992
642,0.000,-0.020,0.996
643,-0.016,-0.020,0.980
644,-0.008,-0.016,0.977
645,0.000,-0.016,0.992
646,-0.012,-0.023,0.973
647,0.000,-0.008,0.957
648,-0.012,-0.004,0.961
649,-0.016,0.004,0.957
650,-0.008,0.004,0.957
651,0.004,0.004,0.941
652,-0.004,-0.004,0.938
653,-0.004,0.004,0.953
654,0.004,0.000,0.945
655,0.012,0.004,0.941
656,0.016,-0.004,0.934
657,0.004,-0.004,0.941
658,0.000,0.000,0.945
659,-0.008,0.000,0.941
660,0.004,0.004,0.957
661,0.012,-0.004,0.938
662,0.000,0.008,0.945
663,-0.020,0.004,0.965
664,-0.016,0.000,0.965
665,-0.004,0.000,0.961
666,0.012,0.000,0.969
667,0.012,-0.008,0.977
668,-0.004,-0.008,0.980
669,0.000,-0.008,0.965
670,0.020,-0.020,0.984
671,0.020,-0.016,0.984
672,0.008,-0.027,0.977
673,-0.008,-0.020,0.984
674,0.000,-0.023,0.988
675,0.008,-0.016,0.996
676,0.008,-0.020,0.984
677,0.008,-0.020,0.969
678,0.004,-0.020,0.988
679,0.016,-0.023,0.973
680,0.020,-0.008,0.977
681,0.012,-0.027,0.965
682,0.016,-0.023,0.953
683,0.016,-0.023,0.949
684,0.020,-0.031,0.941
685,0.020,-0.031,0.949
686,0.012,-0.031,0.941
687,0.004,-0.027,0.945
688,0.008,-0.023,0.941
689,0.020,-0.023,0.930
690,0.012,-0.020,0.938
691,0.004,-0.027,0.934
692,0.004,-0.020,0.945
693,0.016,-0.027,0.945
694,0.008,-0.031,0.941
695,0.012,-0.031,0.941
696,0.008,-0.035,0.953
697,0.012,-0.039,0.965
698,0.008,-0.039,0.961
699,0.020,-0.043,0.961
700,0.012,-0.031,0.957
701,0.023,-0.035,0.988
702,0.008,-0.035,0.969
703,-0.004,-0.035,0.973
704,0.000,-0.031,0.977
705,0.020,-0.043,0.977
706,0.008,-0.039,0.980
707,0.008,-0.047,0.973
708,0.004,-0.031,0.980
709,0.008,-0.047,0.977
710,0.016,-0.039,0.969
711,0.016,-0.043,0.969
712,0.008,-0.043,0.969
713,0.004,-0.039,0.969
714,0.008,-0.031,0.957
715,0.012,-0.031,0.961
716,0.008,-0.023,0.961
717,-0.008,-0.020,0.961
718,-0.004,-0.027,0.945
719,-0.004,-0.027,0.941
720,0.004,0.008,0.922
721,0.004,-0.027,0.945
722,0.000,-0.023,0.941
723,0.004,-0.023,0.945
724,0.008,-0.027,0.953
725,0.012,-0.020,0.938
726,0.000,-0.012,0.938
727,0.004,-0.012,0.949
728,0.000,-0.023,0.953
729,0.004,-0.020,0.941
730,-0.008,-0.020,0.957
731,-0.008,-0.020,0.957
732,-0.016,-0.020,0.969
733,-0.004,-0.020,0.965
734,0.004,-0.016,0.969
735,0.000,-0.027,0.977
736,-0.004,-0.023,0.977
737,-0.004,-0.020,0.980
738,0.000,-0.027,0.980
739,0.008,-0.023,0.984
