Sample,X,Y,Z
214,0.102,0.270,1.023
215,0.035,0.215,1.051
216,0.117,0.203,1.148
217,0.027,0.242,1.086
218,-0.004,0.262,1.152
219,-0.051,0.219,1.094
220,0.012,0.117,1.152
221,-0.035,0.090,1.094
222,0.004,0.113,1.148
223,-0.133,0.152,1.059
224,-0.043,0.137,1.117
225,-0.125,0.059,1.000
226,0.102,0.035,1.023
227,0.082,0.090,0.918
228,0.086,0.246,1.059
229,-0.078,0.297,0.914
230,0.059,0.270,0.953
231,0.004,0.172,0.824
232,0.055,0.258,0.906
233,0.012,0.215,0.855
234,0.016,0.355,0.906
235,-0.078,0.340,0.770
236,-0.078,0.340,0.770
237,-0.082,0.414,0.855
238,0.004,0.371,0.828
239,0.082,0.445,0.891
240,0.027,0.363,0.887
241,-0.121,0.262,0.844
242,-0.012,0.211,0.949
243,0.094,0.277,0.836
244,0.191,0.512,0.977
245,0.047,0.551,1.043
246,-0.172,0.254,1.035
247,-0.211,0.082,0.906
248,-0.059,-0.055,0.973
249,0.289,0.094,1.137
250,0.215,0.340,1.105
251,-0.059,0.449,1.098
252,-0.277,0.305,1.086
253,-0.109,0.039,1.156
254,0.312,-0.008,1.090
255,0.270,0.023,1.070
256,0.074,0.223,1.191
257,-0.254,0.266,1.059
258,-0.289,0.219,1.031
259,-0.023,0.090,1.051
260,0.184,0.086,0.988
261,0.098,0.164,1.023
262,-0.102,0.191,0.941
263,-0.027,0.273,0.879
264,0.020,0.332,0.906
265,0.223,0.418,1.023
266,-0.027,0.254,0.887
267,-0.219,0.191,0.809
268,0.012,0.191,0.828
269,0.062,0.414,0.844
270,0.176,0.465,0.945
271,-0.090,0.426,0.891
272,-0.164,0.270,0.801
273,0.090,0.266,0.852
274,0.043,0.230,0.961
275,0.121,0.266,0.855
276,0.000,0.281,0.898
277,-0.129,0.336,0.926
278,0.000,0.398,1.047
279,-0.016,0.234,1.000
280,0.109,0.129,0.977
281,-0.070,0.020,1.020
282,0.109,0.137,1.039
283,-0.027,0.273,1.059
284,0.113,0.258,1.230
285,-0.148,0.156,0.961
286,0.043,0.059,1.164
287,0.031,0.113,1.023
288,0.047,0.145,1.188
289,-0.027,0.254,1.035
290,0.039,0.293,1.062
291,0.020,0.227,1.082
292,0.043,0.141,1.062
293,-0.031,0.078,0.906
294,-0.055,0.137,1.031
295,0.012,0.262,0.957
296,0.027,0.336,0.941
297,-0.004,0.395,0.914
298,-0.176,0.207,0.910
299,-0.082,0.227,0.879
300,0.180,0.223,0.852
301,0.211,0.355,0.840
302,-0.066,0.418,0.957
303,-0.227,0.316,0.855
304,-0.074,0.242,0.836
305,-0.016,0.355,0.902
306,0.223,0.445,0.945
307,0.164,0.500,0.934
308,-0.031,0.273,0.934
309,-0.215,0.172,0.816
310,-0.141,0.195,1.027
311,0.164,0.270,1.008
312,0.117,0.402,1.039
313,0.102,0.266,0.969
314,-0.051,0.090,0.898
315,-0.059,0.078,1.066
316,-0.043,0.086,1.023
317,0.000,0.207,1.113
318,-0.066,0.176,1.082
319,-0.074,0.191,0.973
320,-0.008,0.141,1.086
321,0.098,0.246,1.109
322,0.176,0.199,1.129
323,-0.098,0.145,1.016
324,-0.164,0.199,1.031
325,-0.008,0.230,1.055
326,0.164,0.367,1.043
327,0.215,0.438,1.051
328,0.039,0.258,0.945
329,-0.164,0.070,0.953
330,-0.145,0.184,0.852
331,0.016,0.262,0.984
332,0.113,0.395,0.980
333,-0.039,0.410,0.836
334,-0.105,0.398,0.773
335,-0.070,0.250,0.930
336,0.078,0.316,0.957
337,0.125,0.242,0.879
338,-0.008,0.246,0.871
339,-0.105,0.410,0.891
340,0.070,0.434,1.031
341,0.168,0.293,0.945
342,0.082,0.094,0.977
343,-0.098,0.027,0.910
344,-0.145,0.188,0.965
345,-0.051,0.355,1.051
346,0.137,0.434,1.031
347,0.156,0.277,1.027
348,0.055,0.039,1.023
349,-0.191,-0.078,0.922
350,-0.145,0.070,1.082
351,0.070,0.168,1.031
352,0.152,0.172,1.098
353,0.113,0.250,0.996
354,0.000,0.289,0.957
355,-0.121,0.207,1.137
356,-0.145,0.188,1.047
357,-0.023,0.125,0.941
358,0.117,0.191,1.035
359,0.098,0.383,0.934
360,-0.051,0.621,1.113
361,-0.129,0.605,1.105
362,0.012,-0.012,0.984
363,0.105,0.074,0.777
364,0.203,0.219,0.988
365,0.090,0.492,1.031
366,-0.137,0.613,0.891
367,-0.203,0.289,0.957
368,0.004,0.012,0.812
369,0.227,0.141,0.883
370,0.277,0.367,0.969
371,-0.102,0.449,1.047
372,-0.410,0.219,0.910
373,-0.156,-0.031,0.809
374,0.188,0.055,0.965
375,0.305,0.254,0.898
376,0.141,0.523,1.258
377,-0.207,0.164,0.938
378,-0.336,-0.258,0.910
379,-0.133,-0.211,0.812
380,-0.270,-0.293,0.992
381,0.113,-0.344,0.867
382,0.301,0.043,0.805
383,0.082,0.262,0.953
384,-0.098,0.441,0.969
385,-0.219,0.375,0.809
386,0.008,-0.414,1.137
387,0.094,-0.258,0.812
388,0.039,-0.305,1.094
389,-0.094,0.082,0.953
390,-0.016,0.262,1.129
391,-0.016,0.145,0.996
392,0.184,-0.391,1.188
393,0.023,-0.770,1.012
394,-0.109,-0.766,0.977
395,-0.336,-0.516,1.055
396,-0.055,-0.293,1.215
397,0.133,-0.270,1.023
398,0.305,-0.480,1.082
399,-0.082,-0.750,0.902
400,-0.344,-0.855,1.141
401,-0.191,-0.832,1.047
