Sample,X,Y,Z
214,0.754,0.035,0.922
215,0.645,-0.043,0.910
216,0.656,0.094,1.039
217,0.391,-0.121,0.938
218,0.461,-0.160,0.973
219,0.270,-0.086,0.918
220,0.391,-0.070,1.098
221,0.492,0.027,0.824
222,0.473,-0.105,1.070
223,0.258,-0.156,1.047
224,0.445,-0.289,0.918
225,0.562,-0.051,0.820
226,0.363,0.176,1.145
227,0.668,0.109,1.160
228,0.383,-0.195,0.770
229,0.820,-0.328,1.074
230,0.816,-0.227,0.746
231,0.609,0.109,1.016
232,0.645,0.281,1.059
233,0.645,0.281,1.059
234,0.504,0.160,1.016
235,0.188,-0.344,0.910
236,0.953,-0.211,0.785
237,0.531,0.004,0.910
238,0.207,0.320,1.160
239,-0.168,0.344,1.023
240,-0.410,0.184,0.840
241,-0.230,-0.195,0.875
242,-0.102,-0.234,0.988
243,-0.211,-0.062,0.844
244,-0.469,0.145,0.977
245,-0.867,0.094,0.996
246,-0.605,0.020,0.902
247,-0.203,-0.160,0.934
248,-0.223,-0.285,0.945
249,-0.078,-0.160,0.914
250,-0.125,0.039,1.004
251,-0.262,0.074,1.020
252,-0.152,-0.074,0.945
253,-0.059,-0.055,0.883
254,0.445,-0.180,1.113
255,0.598,0.066,0.926
256,0.535,0.082,1.129
257,0.320,0.086,0.992
258,0.273,0.020,0.992
259,0.426,-0.105,1.000
260,0.555,-0.016,0.945
261,0.574,0.211,1.102
262,0.293,0.160,0.992
263,-0.320,0.145,0.914
264,-0.254,-0.008,0.980
265,0.133,-0.105,0.938
266,0.191,-0.211,0.910
267,-0.188,-0.160,0.812
268,-0.355,0.172,0.867
269,-0.516,0.184,1.082
270,-0.523,0.098,0.918
271,-0.199,-0.090,0.930
272,-0.250,-0.227,0.785
273,-0.438,-0.078,0.848
274,-0.094,0.082,0.965
275,-0.039,0.266,1.047
276,-0.418,0.066,0.922
277,-0.074,-0.113,0.957
278,0.258,-0.293,0.875
279,0.500,-0.039,1.023
280,0.168,-0.031,1.055
281,0.199,-0.016,0.930
282,-0.113,-0.125,0.906
283,0.203,-0.043,0.984
284,0.621,-0.113,1.195
285,0.578,-0.035,1.020
286,0.145,-0.168,1.016
287,-0.156,-0.062,0.859
288,0.051,0.012,1.066
289,0.141,0.098,0.980
290,0.145,0.039,1.160
291,-0.227,-0.074,0.828
292,-0.324,-0.051,0.980
293,-0.441,-0.012,0.887
294,-0.406,0.082,0.988
295,-0.363,0.023,0.934
296,-0.246,-0.027,0.891
297,-0.355,-0.059,0.875
298,-0.160,-0.043,1.047
299,-0.203,-0.031,0.770
300,-0.199,0.105,1.016
301,-0.469,-0.027,0.891
302,0.363,-0.066,0.910
303,0.059,-0.117,0.867
304,0.180,-0.023,1.145
305,0.414,-0.133,0.805
306,0.090,0.090,0.902
307,0.062,0.125,1.125
308,0.391,0.051,0.938
309,0.211,-0.012,0.926
310,0.117,-0.074,1.047
311,0.285,-0.086,0.836
312,0.172,-0.137,1.016
313,0.086,0.148,0.992
314,-0.059,0.191,1.051
315,0.051,-0.145,1.047
316,0.000,-0.047,0.703
317,-0.051,-0.090,1.242
318,-0.203,-0.102,0.891
319,-0.113,-0.020,0.895
320,-0.512,-0.117,0.949
321,-0.172,0.012,1.160
322,-0.094,-0.098,0.891
323,-0.188,-0.031,0.898
324,-0.336,-0.145,1.133
325,-0.293,-0.023,0.879
326,-0.113,0.074,0.770
327,-0.035,0.105,1.164
328,0.234,-0.117,1.125
329,0.191,-0.184,0.695
330,-0.102,-0.023,0.926
331,0.059,-0.094,1.055
332,0.250,0.250,0.898
333,0.195,-0.039,1.023
334,0.352,-0.133,0.832
335,0.363,-0.191,0.918
336,0.348,0.117,1.008
337,0.195,0.223,1.066
338,0.059,0.016,0.930
339,-0.301,-0.172,0.805
340,0.113,-0.094,0.918
341,0.125,0.055,0.996
342,0.316,0.105,1.035
343,0.129,0.309,0.844
344,-0.602,-0.086,1.152
345,-0.230,-0.156,0.859
346,-0.102,-0.238,0.980
347,-0.059,-0.062,0.922
348,0.016,-0.113,1.133
349,-0.367,-0.105,0.875
350,-0.211,-0.023,0.938
351,-0.094,-0.133,1.000
352,0.078,-0.148,1.043
353,0.078,-0.148,1.043
354,-0.016,-0.156,0.992
355,-0.250,0.105,0.770
356,-0.070,0.008,1.059
357,0.348,0.137,1.090
358,0.453,-0.004,0.938
359,0.227,-0.184,0.918
360,0.012,0.043,0.848
361,-0.051,0.059,1.102
362,0.215,0.117,0.867
363,0.402,0.051,1.082
364,0.090,-0.148,0.852
365,0.316,-0.004,0.867
366,0.164,0.031,1.012
367,-0.188,0.133,1.035
368,-0.148,0.008,0.969
369,-0.180,0.102,0.852
370,0.070,-0.125,1.039
371,0.086,-0.016,0.836
372,-0.105,-0.062,1.047
373,-0.105,-0.062,1.047
374,-0.379,-0.176,1.000
375,-0.289,0.152,0.801
376,0.105,0.148,1.117
377,0.289,0.051,0.945
378,0.078,-0.070,1.039
379,-0.309,-0.203,0.934
380,-0.367,-0.168,0.793
381,0.164,-0.004,1.086
382,0.277,0.082,1.016
383,0.320,0.035,0.922
384,-0.273,-0.109,1.016
385,0.039,-0.156,1.008
386,0.082,0.023,0.840
387,0.086,0.078,1.070
388,0.273,-0.055,1.027
389,0.145,0.090,0.848
390,0.070,-0.020,1.051
391,0.062,-0.066,0.914
392,-0.066,-0.031,0.926
393,0.027,0.012,0.934
394,-0.035,0.070,1.012
395,0.121,0.105,1.020
396,0.078,-0.027,0.926
397,-0.195,-0.113,0.789
398,-0.297,-0.016,0.980
399,-0.234,-0.008,0.988
400,-0.121,0.055,1.004
401,-0.098,-0.016,0.965
402,-0.168,-0.254,0.898
403,-0.230,-0.066,0.859
404,-0.109,0.004,1.117
405,0.172,0.094,0.902
406,-0.141,0.039,0.984
407,-0.340,-0.199,1.008
408,0.188,0.004,0.930
409,0.125,0.051,1.047
410,0.043,-0.160,0.953
411,0.328,-0.008,0.965
412,-0.129,0.020,1.031
413,0.078,0.062,0.961
414,0.070,-0.059,1.039
415,0.180,-0.062,0.961
416,0.398,-0.172,0.859
417,0.098,0.109,0.914
418,0.020,0.059,1.277
419,0.027,0.102,0.898
420,-0.090,-0.094,0.859
421,0.000,-0.230,0.953
422,0.055,-0.090,0.914
423,-0.039,0.098,1.016
424,-0.051,0.234,1.016
425,-0.051,-0.012,0.996
426,-0.406,-0.234,0.828
427,0.051,-0.316,0.852
428,0.070,-0.188,1.012
429,-0.160,0.172,0.871
430,0.016,0.062,1.055
431,-0.457,0.004,0.867
432,0.078,0.043,0.949
433,0.145,-0.180,0.910
434,-0.113,-0.023,0.941
435,-0.035,0.023,1.051
436,-0.371,0.070,0.871
437,0.031,-0.086,0.953
438,0.062,-0.090,1.039
439,0.258,-0.043,0.867
440,0.043,-0.082,0.949
441,-0.301,0.125,0.883
442,0.156,0.020,1.102
443,0.109,0.074,0.949
444,0.043,-0.168,1.008
445,0.105,-0.133,0.973
446,0.031,-0.152,0.902
447,0.312,0.102,0.938
448,0.098,0.051,1.160
449,-0.102,-0.047,0.965
450,-0.277,-0.137,0.887
451,0.039,-0.305,0.977
452,0.465,-0.113,0.949
453,0.109,0.246,1.008
454,-0.297,0.027,1.020
455,-0.312,0.102,0.945
456,-0.191,-0.102,1.000
457,0.297,-0.188,0.922
458,0.090,-0.176,0.887
459,0.250,0.043,0.988
460,-0.273,0.137,0.891
461,-0.211,0.145,1.012
462,0.148,-0.078,1.012
463,0.156,-0.043,0.773
464,0.266,-0.047,0.910
465,0.016,0.109,0.957
466,-0.051,0.125,1.062
467,-0.203,0.059,0.828
468,0.051,-0.102,1.004
469,0.145,-0.238,0.867
470,0.293,0.082,0.863
471,0.074,0.090,1.152
472,0.109,0.289,0.957
473,-0.074,0.000,1.051
474,-0.332,-0.164,0.855
475,0.223,-0.258,0.984
476,0.246,-0.055,0.988
477,0.105,0.148,1.012
478,-0.266,0.277,1.102
479,-0.406,-0.117,0.863
480,0.098,-0.102,0.992
481,0.168,-0.352,1.012
482,0.191,-0.246,0.816
483,0.023,0.207,1.004
484,-0.227,0.281,0.980
485,-0.027,0.191,1.020
486,-0.156,-0.094,1.039
487,-0.051,-0.379,0.902
488,0.000,-0.273,0.742
489,0.141,0.148,0.961
490,0.109,0.156,1.090
491,0.008,0.152,0.906
492,0.094,-0.020,1.020
493,-0.188,-0.262,0.797
494,-0.086,-0.199,0.941
