Sample,X,Y,Z
219,0.137,0.121,0.973
220,0.082,0.129,0.984
221,0.105,0.129,0.961
222,0.070,0.066,0.961
223,0.129,0.102,0.977
224,0.082,0.066,0.980
225,0.016,0.078,0.992
226,0.156,0.074,0.945
227,0.117,0.062,0.996
228,0.113,0.133,0.992
229,0.059,0.062,1.016
230,0.039,0.137,0.938
231,0.160,0.070,0.957
232,0.121,0.168,0.977
233,0.172,0.168,1.012
234,0.113,0.121,1.004
235,0.160,0.125,0.945
236,0.145,0.074,0.965
237,0.109,0.176,0.973
238,0.141,0.109,1.012
239,0.141,0.098,0.953
240,0.211,0.078,1.012
241,0.184,0.152,0.930
242,0.137,0.125,1.051
243,0.082,0.129,0.961
244,0.145,0.117,0.949
245,0.152,0.094,0.988
246,0.066,0.156,0.992
247,0.113,0.129,0.984
248,0.082,0.148,0.945
249,0.090,0.125,0.988
250,0.129,0.105,0.984
251,0.105,0.070,0.996
252,0.105,0.105,0.945
253,0.039,0.113,1.012
254,0.105,0.113,1.012
255,0.109,0.055,0.969
256,0.168,0.094,0.926
257,0.137,0.086,1.020
258,0.062,0.176,1.012
259,0.133,0.090,0.965
260,0.133,0.066,0.949
261,0.098,0.137,0.973
262,0.148,0.125,1.020
263,0.105,0.121,0.930
264,0.105,0.066,0.980
265,0.207,0.121,0.930
266,0.262,0.078,1.004
267,0.160,0.137,0.984
268,0.098,0.113,0.980
269,0.184,0.098,0.996
270,0.121,0.129,0.926
271,0.031,0.098,1.027
272,0.086,0.199,0.953
273,0.246,0.105,1.004
274,0.176,0.176,0.992
275,0.137,0.145,0.957
276,0.129,0.133,0.961
277,0.062,0.199,0.965
278,0.090,0.191,0.988
279,0.039,0.129,1.031
280,0.113,0.113,0.867
281,0.219,0.105,0.973
282,0.121,0.117,1.039
283,0.098,0.152,0.984
284,0.180,0.047,0.992
285,0.207,0.062,0.941
286,0.039,0.121,1.023
287,0.102,0.133,1.027
288,0.223,0.102,0.969
289,0.141,0.098,0.992
290,0.207,0.098,0.949
291,0.195,0.090,1.000
292,0.117,0.152,0.961
293,0.145,0.098,0.992
294,0.164,0.152,0.941
295,0.125,0.098,0.996
296,-0.055,0.121,1.027
297,-0.066,0.148,0.926
298,0.172,0.039,0.965
299,0.180,0.137,0.977
300,0.055,0.066,1.047
301,0.039,0.117,0.898
302,0.199,0.062,0.969
303,0.188,0.117,0.977
304,0.082,0.180,0.996
305,0.098,0.109,0.945
306,0.227,0.176,0.969
307,0.191,0.117,1.027
308,0.152,0.223,0.949
309,0.172,0.105,1.004
310,0.211,0.180,0.910
311,0.211,0.180,1.039
312,0.098,0.156,1.027
313,0.012,0.102,1.016
314,0.168,0.082,0.918
315,0.215,0.090,0.992
316,0.129,0.145,1.023
317,0.156,0.125,0.938
318,0.078,0.023,0.973
319,-0.066,0.117,0.938
320,0.168,0.090,1.031
321,0.180,0.141,0.945
